congress,bioname,state_abbrev,district_code,party,nominate_dim1,nominate_dim2
115,"TAYLOR, Scott William",VA,2,Republican,0.456,0.021
115,"SCOTT, Robert C.",VA,3,Democrat,-0.45,-0.003
115,"GOODLATTE, Robert William",VA,6,Republican,0.496,-0.002
115,"LARSEN, Richard Ray (Rick)",WA,2,Democrat,-0.365,0.163
115,"McMORRIS RODGERS, Cathy",WA,5,Republican,0.436,0.098
115,"REICHERT, David G.",WA,8,Republican,0.224,-0.146
115,"HERRERA BEUTLER, Jaime",WA,3,Republican,0.336,-0.129
115,"KILMER, Derek",WA,6,Democrat,-0.316,0.005
115,"HECK, Denny",WA,10,Democrat,-0.312,-0.128
115,"NEWHOUSE, Daniel Milton",WA,4,Republican,0.318,0.328
115,"JAYAPAL, Pramila",WA,7,Democrat,-0.62,-0.552
115,"SMITH, Adam",WA,9,Democrat,-0.291,-0.166
115,"DelBENE, Suzan K.",WA,1,Democrat,-0.293,-0.203
115,"McKINLEY, David",WV,1,Republican,0.3,0.178
115,"MOONEY, Alex X.",WV,2,Republican,0.568,-0.241
115,"JENKINS, Evan H.",WV,3,Republican,0.315,0.308
115,"SENSENBRENNER, Frank James, Jr.",WI,5,Republican,0.638,-0.579
115,"MOORE, Gwendolynne S. (Gwen)",WI,4,Democrat,-0.522,-0.271
115,"DUFFY, Sean",WI,7,Republican,0.511,-0.109
115,"POCAN, Mark",WI,2,Democrat,-0.524,-0.552
115,"GROTHMAN, Glenn",WI,6,Republican,0.598,-0.204
115,"GALLAGHER, Michael",WI,8,Republican,0.437,0.033
115,"KIND, Ron",WI,3,Democrat,-0.26,-0.08
115,"RYAN, Paul D.",WI,1,Republican,0.556,-0.25
115,"CHENEY, Liz",WY,1,Republican,0.405,0.82
116,"ROGERS, Mike Dennis",AL,3,Republican,0.379,0.377
116,"SEWELL, Terri",AL,7,Democrat,-0.4,0.392
116,"ROBY, Martha",AL,2,Republican,0.362,0.658
116,"BROOKS, Mo",AL,5,Republican,0.652,-0.417
116,"BYRNE, Bradley",AL,1,Republican,0.61,0.25
116,"PALMER, Gary James",AL,6,Republican,0.675,0.108
116,"ADERHOLT, Robert",AL,4,Republican,0.405,0.468
116,"YOUNG, Donald Edwin",AK,1,Republican,0.283,0.022
116,"GRIJALVA, Raúl M.",AZ,3,Democrat,-0.598,-0.264
116,"KIRKPATRICK, Ann",AZ,2,Democrat,-0.169,-0.01
116,"GOSAR, Paul",AZ,4,Republican,0.703,-0.517
116,"SCHWEIKERT, David",AZ,6,Republican,0.553,-0.218
116,"GALLEGO, Ruben",AZ,7,Democrat,-0.359,0.142
116,"BIGGS, Andrew S.",AZ,5,Republican,0.818,-0.575
116,"O'HALLERAN, Thomas C.",AZ,1,Democrat,-0.198,0.18
116,"LESKO, Debbie",AZ,8,Republican,0.616,-0.104
116,"STANTON, Greg",AZ,9,Democrat,-0.276,0.259
116,"CRAWFORD, Rick",AR,1,Republican,0.46,0.31
116,"WOMACK, Steve",AR,3,Republican,0.348,0.636
116,"HILL, French",AR,2,Republican,0.437,0.272
116,"WESTERMAN, Bruce Eugene",AR,4,Republican,0.546,0.254
116,"PELOSI, Nancy",CA,12,Democrat,-0.489,-0.179
116,"SCHIFF, Adam",CA,28,Democrat,-0.353,-0.114
116,"DAVIS, Susan A.",CA,53,Democrat,-0.343,-0.103
116,"NUNES, Devin",CA,22,Republican,0.45,0.223
116,"SÁNCHEZ, Linda T.",CA,38,Democrat,-0.508,-0.131
116,"COSTA, Jim",CA,16,Democrat,-0.198,0.448
116,"MATSUI, Doris",CA,6,Democrat,-0.434,-0.142
116,"McNERNEY, Jerry",CA,9,Democrat,-0.263,-0.159
116,"MCCARTHY, Kevin",CA,23,Republican,0.453,0.233
116,"SPEIER, Karen Lorraine Jacqueline (Jackie)",CA,14,Democrat,-0.381,-0.41
116,"McCLINTOCK, Tom",CA,4,Republican,0.671,-0.365
116,"CHU, Judy",CA,27,Democrat,-0.482,-0.37
116,"GARAMENDI, John",CA,3,Democrat,-0.314,-0.098
116,"HUNTER, Duncan Duane",CA,50,Republican,0.539,0.085
116,"BASS, Karen",CA,37,Democrat,-0.584,-0.098
116,"LaMALFA, Doug",CA,1,Republican,0.54,0.014
116,"HUFFMAN, Jared",CA,2,Democrat,-0.431,-0.506
116,"BERA, Ami",CA,7,Democrat,-0.247,0.009
116,"COOK, Paul",CA,8,Republican,0.372,0.208
116,"SWALWELL, Eric",CA,15,Democrat,-0.355,-0.049
116,"BROWNLEY, Julia",CA,26,Democrat,-0.303,0.049
116,"CÁRDENAS, Tony",CA,29,Democrat,-0.39,-0.046
116,"RUIZ, Raul",CA,36,Democrat,-0.259,0.046
116,"TAKANO, Mark",CA,41,Democrat,-0.458,-0.328
116,"LOWENTHAL, Alan",CA,47,Democrat,-0.449,-0.384
116,"VARGAS, Juan",CA,51,Democrat,-0.398,0.023
116,"PETERS, Scott",CA,52,Democrat,-0.193,-0.033
116,"DESAULNIER, Mark James",CA,11,Democrat,-0.514,-0.362
116,"AGUILAR, Peter Rey",CA,31,Democrat,-0.323,0.14
116,"LIEU, Ted",CA,33,Democrat,-0.374,-0.205
116,"TORRES, Norma Judith",CA,35,Democrat,-0.369,0.069
116,"BARRAGÁN, Nanette Diaz",CA,44,Democrat,-0.502,-0.123
116,"CARBAJAL, Salud",CA,24,Democrat,-0.325,0.102
116,"CORREA, Jose Luis",CA,46,Democrat,-0.286,0.154
116,"KHANNA, Rohit",CA,17,Democrat,-0.456,-0.293
116,"PANETTA, James Varni",CA,20,Democrat,-0.29,0.189
116,"GOMEZ, Jimmy",CA,34,Democrat,-0.526,-0.259
116,"CISNEROS, Gil",CA,39,Democrat,-0.481,0.717
116,"COX, TJ",CA,21,Democrat,-0.343,0.478
116,"HARDER, Josh",CA,10,Democrat,-0.298,0.47
116,"LEVIN, Mike",CA,49,Democrat,-0.317,0.162
116,"PORTER, Katie",CA,45,Democrat,-0.236,-0.332
116,"ROUDA, Harley",CA,48,Democrat,-0.336,0.559
116,"WATERS, Maxine",CA,43,Democrat,-0.656,-0.095
116,"ESHOO, Anna Georges",CA,18,Democrat,-0.379,-0.372
116,"ROYBAL-ALLARD, Lucille",CA,40,Democrat,-0.469,-0.171
116,"CALVERT, Ken",CA,42,Republican,0.339,0.276
116,"LOFGREN, Zoe",CA,19,Democrat,-0.397,-0.402
116,"SHERMAN, Brad",CA,30,Democrat,-0.344,-0.137
116,"LEE, Barbara",CA,13,Democrat,-0.676,-0.582
116,"THOMPSON, Michael",CA,5,Democrat,-0.392,0.072
116,"NAPOLITANO, Grace Flores",CA,32,Democrat,-0.448,-0.247
116,"LAMBORN, Doug",CO,5,Republican,0.665,0.257
116,"PERLMUTTER, Ed",CO,7,Democrat,-0.282,0.072
116,"TIPTON, Scott",CO,3,Republican,0.451,-0.023
116,"BUCK, Kenneth Robert",CO,4,Republican,0.655,-0.432
116,"CROW, Jason",CO,6,Democrat,-0.356,0.199
116,"NEGUSE, Joseph",CO,2,Democrat,-0.426,-0.101
116,"DeGETTE, Diana",CO,1,Democrat,-0.431,-0.307
116,"COURTNEY, Joe",CT,2,Democrat,-0.337,0.041
116,"HIMES, James A.",CT,4,Democrat,-0.241,-0.21
116,"HAYES, Jahana",CT,5,Democrat,-0.327,-0.05
116,"DeLAURO, Rosa L.",CT,3,Democrat,-0.414,-0.108
116,"LARSON, John B.",CT,1,Democrat,-0.396,-0.039
116,"BLUNT ROCHESTER, Lisa",DE,1,Democrat,-0.38,-0.137
116,"DIAZ-BALART, Mario",FL,25,Republican,0.281,0.158
116,"WASSERMAN SCHULTZ, Debbie",FL,23,Democrat,-0.415,0.102
116,"CASTOR, Kathy",FL,14,Democrat,-0.438,0.072
116,"BUCHANAN, Vernon G.",FL,16,Republican,0.361,-0.083
116,"BILIRAKIS, Gus",FL,12,Republican,0.423,-0.03
116,"POSEY, Bill",FL,8,Republican,0.533,-0.353
116,"DEUTCH, Theodore E. (Ted)",FL,22,Democrat,-0.401,-0.078
116,"WEBSTER, Daniel A.",FL,11,Republican,0.524,-0.079
116,"WILSON, Frederica",FL,24,Democrat,-0.477,-0.006
116,"YOHO, Ted",FL,3,Republican,0.704,-0.365
116,"FRANKEL, Lois",FL,21,Democrat,-0.396,-0.024
116,"CRIST, Charlie Joseph Jr.",FL,13,Democrat,-0.227,0.079
116,"DEMINGS, Valdez Butler",FL,10,Democrat,-0.322,-0.006
116,"DUNN, Neal Patrick",FL,2,Republican,0.507,0.336
116,"GAETZ, Matthew L. II",FL,1,Republican,0.593,-0.643
116,"LAWSON, Alfred Jr.",FL,5,Democrat,-0.26,0.076
116,"MAST, Brian Jeffery",FL,18,Republican,0.462,-0.346
116,"MURPHY, Stephanie",FL,7,Democrat,-0.161,0.123
116,"ROONEY, Francis",FL,19,Republican,0.501,-0.494
116,"RUTHERFORD, John Henry",FL,4,Republican,0.431,0.071
116,"SOTO, Darren Michael",FL,9,Democrat,-0.349,0.197
116,"MUCARSEL-POWELL, Debbie",FL,26,Democrat,-0.345,0.332
116,"SHALALA, Donna",FL,27,Democrat,-0.352,0.021
116,"SPANO, Ross",FL,15,Republican,0.462,0.009
116,"STEUBE, William",FL,17,Republican,0.693,-0.341
116,"WALTZ, Michael",FL,6,Republican,0.452,-0.113
116,"HASTINGS, Alcee Lamar",FL,20,Democrat,-0.564,0.157
116,"SCOTT, David",GA,13,Democrat,-0.304,0.168
116,"JOHNSON, Hank",GA,4,Democrat,-0.477,-0.053
116,"GRAVES, Tom",GA,14,Republican,0.716,-0.002
116,"WOODALL, Rob",GA,7,Republican,0.593,-0.173
116,"SCOTT, Austin",GA,8,Republican,0.537,0.363
116,"COLLINS, Doug",GA,9,Republican,0.61,0.134
116,"CARTER, Buddy",GA,1,Republican,0.557,0.346
116,"HICE, Jody Brownlow",GA,10,Republican,0.797,-0.242
116,"LOUDERMILK, Barry D.",GA,11,Republican,0.678,0.03
116,"ALLEN, Rick W.",GA,12,Republican,0.69,0.285
116,"FERGUSON, Anderson Drew IV",GA,3,Republican,0.585,0.251
116,"McBATH, Lucy",GA,6,Democrat,-0.355,0.288
116,"BISHOP, Sanford Dixon, Jr.",GA,2,Democrat,-0.287,0.446
116,"CASE, Ed",HI,1,Democrat,-0.204,-0.085
116,"GABBARD, Tulsi",HI,2,Democrat,-0.274,-0.282
116,"FULCHER, Russell",ID,1,Republican,0.647,-0.097
116,"SIMPSON, Michael K.",ID,2,Republican,0.296,0.312
116,"LIPINSKI, Daniel",IL,3,Democrat,-0.227,0.176
116,"FOSTER, Bill",IL,11,Democrat,-0.238,-0.225
116,"QUIGLEY, Mike",IL,5,Democrat,-0.326,-0.231
116,"KINZINGER, Adam",IL,16,Republican,0.234,0.382
116,"SCHNEIDER, Brad",IL,10,Democrat,-0.195,-0.121
116,"DAVIS, Rodney",IL,13,Republican,0.279,0.17
116,"BUSTOS, Cheri",IL,17,Democrat,-0.239,0.054
116,"KELLY, Robin L.",IL,2,Democrat,-0.472,-0.022
116,"BOST, Mike",IL,12,Republican,0.398,-0.035
116,"LaHOOD, Darin",IL,18,Republican,0.46,0.223
116,"KRISHNAMOORTHI, S. Raja",IL,8,Democrat,-0.345,-0.008
116,"CASTEN, Sean",IL,6,Democrat,-0.639,0.425
116,"GARCÍA, Jesús",IL,4,Democrat,-0.432,-0.885
116,"UNDERWOOD, Lauren",IL,14,Democrat,-0.598,0.331
116,"RUSH, Bobby L.",IL,1,Democrat,-0.479,-0.203
116,"DAVIS, Danny K.",IL,7,Democrat,-0.487,-0.266
116,"SHIMKUS, John M.",IL,15,Republican,0.375,0.154
116,"SCHAKOWSKY, Janice D.",IL,9,Democrat,-0.602,-0.291
116,"VISCLOSKY, Peter",IN,1,Democrat,-0.402,0.244
116,"CARSON, André",IN,7,Democrat,-0.436,0.03
116,"BUCSHON, Larry",IN,8,Republican,0.38,0.385
116,"WALORSKI, Jackie",IN,2,Republican,0.436,0.315
116,"BROOKS, Susan",IN,5,Republican,0.352,0.217
116,"BANKS, James E.",IN,3,Republican,0.647,0.011
116,"HOLLINGSWORTH, Joseph Albert III",IN,9,Republican,0.417,-0.243
116,"BAIRD, James",IN,4,Republican,0.445,0.415
116,"PENCE, Gregory",IN,6,Republican,0.5,0.237
116,"KING, Steve",IA,4,Republican,0.613,0.171
116,"LOEBSACK, Dave",IA,2,Democrat,-0.276,-0.027
116,"AXNE, Cynthia",IA,3,Democrat,-0.25,0.528
116,"FINKENAUER, Abby",IA,1,Democrat,-0.224,0.501
116,"MARSHALL, Roger Wayne",KS,1,Republican,0.606,0.142
116,"ESTES, Ron",KS,4,Republican,0.648,0.108
116,"DAVIDS, Sharice",KS,3,Democrat,-0.269,0.244
116,"WATKINS, Steve",KS,2,Republican,0.549,0.079
116,"ROGERS, Harold Dallas (Hal)",KY,5,Republican,0.333,0.152
116,"YARMUTH, John",KY,3,Democrat,-0.378,-0.275
116,"GUTHRIE, Brett",KY,2,Republican,0.428,0.269
116,"BARR, Garland H. (Andy) IV",KY,6,Republican,0.486,0.299
116,"COMER, James",KY,1,Republican,0.592,-0.065
116,"MASSIE, Thomas",KY,4,Republican,0.678,-0.735
116,"SCALISE, Steve",LA,1,Republican,0.558,0.165
116,"RICHMOND, Cedric",LA,2,Democrat,-0.486,0.332
116,"ABRAHAM, Ralph",LA,5,Republican,0.541,0.257
116,"GRAVES, Garret",LA,6,Republican,0.425,0.049
116,"HIGGINS, Clay",LA,3,Republican,0.623,-0.315
116,"JOHNSON, Mike",LA,4,Republican,0.565,0.021
116,"PINGREE, Chellie",ME,1,Democrat,-0.423,-0.365
116,"GOLDEN, Jared",ME,2,Democrat,-0.104,0.373
116,"HOYER, Steny Hamilton",MD,5,Democrat,-0.381,0.122
116,"RUPPERSBERGER, C. A. (Dutch)",MD,2,Democrat,-0.299,0.12
116,"SARBANES, John",MD,3,Democrat,-0.466,-0.078
116,"HARRIS, Andy",MD,1,Republican,0.673,-0.373
116,"BROWN, Anthony Gregory",MD,4,Democrat,-0.344,-0.063
116,"RASKIN, Jamie Ben",MD,8,Democrat,-0.511,-0.228
116,"TRONE, David",MD,6,Democrat,-0.348,0.23
116,"NEAL, Richard Edmund",MA,1,Democrat,-0.417,-0.106
116,"LYNCH, Stephen F.",MA,8,Democrat,-0.344,0.048
116,"KEATING, William R.",MA,9,Democrat,-0.329,-0.1
116,"KENNEDY, Joseph P. III",MA,4,Democrat,-0.421,-0.206
116,"CLARK, Katherine M.",MA,5,Democrat,-0.481,-0.268
116,"MOULTON, Seth",MA,6,Democrat,-0.286,-0.04
116,"PRESSLEY, Ayanna",MA,7,Democrat,-0.369,-0.93
116,"TRAHAN, Lori",MA,3,Democrat,-0.422,-0.135
116,"McGOVERN, James P.",MA,2,Democrat,-0.538,-0.341
116,"UPTON, Frederick Stephen",MI,6,Republican,0.32,-0.355
116,"WALBERG, Tim",MI,7,Republican,0.499,0.159
116,"HUIZENGA, Bill",MI,2,Republican,0.532,0.047
116,"AMASH, Justin",MI,3,Republican,0.654,-0.757
116,"KILDEE, Dan",MI,5,Democrat,-0.359,-0.183
116,"MOOLENAAR, John",MI,4,Republican,0.448,0.165
116,"DINGELL, Debbie",MI,12,Democrat,-0.402,-0.189
116,"LAWRENCE, Brenda L",MI,14,Democrat,-0.448,-0.039
116,"BERGMAN, John",MI,1,Republican,0.432,0.083
116,"MITCHELL, Paul",MI,10,Republican,0.422,0.311
116,"LEVIN, Andy",MI,9,Democrat,-0.474,-0.563
116,"SLOTKIN, Elissa",MI,8,Democrat,-0.346,0.752
116,"STEVENS, Haley",MI,11,Democrat,-0.391,0.273
116,"TLAIB, Rashida",MI,13,Democrat,-0.29,-0.957
116,"McCOLLUM, Betty",MN,4,Democrat,-0.419,-0.185
116,"EMMER, Thomas Earl II",MN,6,Republican,0.466,-0.069
116,"CRAIG, Angela",MN,2,Democrat,-0.266,0.581
116,"HAGEDORN, Jim",MN,1,Republican,0.477,0.345
116,"OMAR, Ilhan",MN,5,Democrat,-0.296,-0.955
116,"PHILLIPS, Dean",MN,3,Democrat,-0.277,0.167
116,"STAUBER, Peter",MN,8,Republican,0.385,-0.103
116,"PETERSON, Collin Clark",MN,7,Democrat,-0.148,0.712
116,"PALAZZO, Steven",MS,4,Republican,0.535,0.45
116,"KELLY, Trent",MS,1,Republican,0.637,0.293
116,"GUEST, Michael",MS,3,Republican,0.53,0.114
116,"THOMPSON, Bennie",MS,2,Democrat,-0.519,0.391
116,"GRAVES, Samuel",MO,6,Republican,0.448,0.164
116,"CLAY, William Lacy, Jr.",MO,1,Democrat,-0.481,-0.078
116,"CLEAVER, Emanuel, II",MO,5,Democrat,-0.453,-0.001
116,"LUETKEMEYER, Blaine",MO,3,Republican,0.45,0.247
116,"HARTZLER, Vicky",MO,4,Republican,0.478,0.229
116,"LONG, Billy",MO,7,Republican,0.544,0.244
116,"WAGNER, Ann",MO,2,Republican,0.39,0.298
116,"SMITH, Jason",MO,8,Republican,0.577,0.21
116,"GIANFORTE, Greg",MT,1,Republican,0.431,0.085
116,"FORTENBERRY, Jeff",NE,1,Republican,0.304,-0.061
116,"SMITH, Adrian",NE,3,Republican,0.511,0.251
116,"BACON, Donald J.",NE,2,Republican,0.285,0.189
116,"TITUS, Alice (Dina)",NV,1,Democrat,-0.297,-0.164
116,"AMODEI, Mark E.",NV,2,Republican,0.384,0.209
116,"HORSFORD, Steven",NV,4,Democrat,-0.32,0.152
116,"LEE, Susie",NV,3,Democrat,-0.23,0.316
116,"KUSTER, Ann McLane",NH,2,Democrat,-0.264,-0.086
116,"PAPPAS, Chris",NH,1,Democrat,-0.239,0.347
116,"SMITH, Christopher Henry",NJ,4,Republican,0.181,-0.173
116,"PALLONE, Frank, Jr.",NJ,6,Democrat,-0.402,-0.162
116,"SIRES, Albio",NJ,8,Democrat,-0.404,0.098
116,"NORCROSS, Donald",NJ,1,Democrat,-0.419,0.337
116,"WATSON COLEMAN, Bonnie",NJ,12,Democrat,-0.597,-0.222
116,"GOTTHEIMER, Josh S.",NJ,5,Democrat,-0.163,0.21
116,"KIM, Andy",NJ,3,Democrat,-0.399,0.241
116,"MALINOWSKI, Tomaz",NJ,7,Democrat,-0.272,0.121
116,"SHERRILL, Mikie",NJ,11,Democrat,-0.235,0.244
116,"PASCRELL, William J., Jr.",NJ,9,Democrat,-0.369,-0.004
116,"PAYNE, Donald, Jr.",NJ,10,Democrat,-0.52,-0.096
116,"LUJÁN, Ben Ray",NM,3,Democrat,-0.378,0.026
116,"HAALAND, Debra",NM,1,Democrat,-0.332,-0.233
116,"TORRES SMALL, Xochitl",NM,2,Democrat,-0.163,0.314
116,"ENGEL, Eliot Lance",NY,16,Democrat,-0.408,-0.093
116,"LOWEY, Nita M.",NY,17,Democrat,-0.389,-0.152
116,"HIGGINS, Brian",NY,26,Democrat,-0.348,-0.032
116,"CLARKE, Yvette Diane",NY,9,Democrat,-0.607,-0.26
116,"TONKO, Paul",NY,20,Democrat,-0.416,-0.262
116,"REED, Thomas W. II",NY,23,Republican,0.269,0.12
116,"MENG, Grace",NY,6,Democrat,-0.37,-0.206
116,"JEFFRIES, Hakeem",NY,8,Democrat,-0.486,-0.066
116,"MALONEY, Sean Patrick",NY,18,Democrat,-0.239,0.114
116,"ZELDIN, Lee M",NY,1,Republican,0.397,-0.129
116,"RICE, Kathleen Maura",NY,4,Democrat,-0.28,0.039
116,"STEFANIK, Elise M",NY,21,Republican,0.305,-0.113
116,"KATKO, John",NY,24,Republican,0.185,0.013
116,"ESPAILLAT, Adriano J.",NY,13,Democrat,-0.53,-0.206
116,"SUOZZI, Thomas",NY,3,Democrat,-0.215,0.145
116,"MORELLE, Joseph D.",NY,25,Democrat,-0.324,0.144
116,"BRINDISI, Anthony",NY,22,Democrat,-0.154,0.567
116,"DELGADO, Antonio",NY,19,Democrat,-0.233,0.277
116,"OCASIO-CORTEZ, Alexandria",NY,14,Democrat,-0.323,-0.947
116,"ROSE, Max",NY,11,Democrat,-0.176,0.269
116,"SERRANO, José E.",NY,15,Democrat,-0.491,-0.377
116,"KING, Peter T.",NY,2,Republican,0.259,-0.03
116,"NADLER, Jerrold Lewis",NY,10,Democrat,-0.507,-0.479
116,"VELÁZQUEZ, Nydia M.",NY,7,Democrat,-0.547,-0.367
116,"MALONEY, Carolyn Bosher",NY,12,Democrat,-0.387,-0.285
116,"MEEKS, Gregory W.",NY,5,Democrat,-0.416,-0.063
116,"PRICE, David Eugene",NC,4,Democrat,-0.343,-0.03
116,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",NC,1,Democrat,-0.404,0.184
116,"FOXX, Virginia Ann",NC,5,Republican,0.623,0.175
116,"McHENRY, Patrick T.",NC,10,Republican,0.524,0.156
116,"HUDSON, Richard",NC,8,Republican,0.523,0.209
116,"MEADOWS, Mark",NC,11,Republican,0.605,-0.201
116,"HOLDING, George E.B.",NC,2,Republican,0.604,0.165
116,"WALKER, Bradley Mark",NC,6,Republican,0.641,0.017
116,"ROUZER, David",NC,7,Republican,0.565,0.288
116,"ADAMS, Alma",NC,12,Democrat,-0.462,-0.007
116,"BUDD, Theodore Paul",NC,13,Republican,0.633,-0.076
116,"BISHOP, Dan",NC,9,Republican,0.703,-0.366
116,"ARMSTRONG, Kelly",ND,1,Republican,0.449,0.064
116,"KAPTUR, Marcia Carolyn (Marcy)",OH,9,Democrat,-0.343,0.132
116,"TURNER, Michael R.",OH,10,Republican,0.266,0.254
116,"RYAN, Timothy J.",OH,13,Democrat,-0.402,0.208
116,"JORDAN, Jim",OH,4,Republican,0.712,-0.182
116,"LATTA, Robert E.",OH,5,Republican,0.509,0.285
116,"FUDGE, Marcia L.",OH,11,Democrat,-0.581,0.14
116,"JOHNSON, Bill",OH,6,Republican,0.436,0.235
116,"STIVERS, Steve",OH,15,Republican,0.3,0.269
116,"GIBBS, Bob",OH,7,Republican,0.484,0.284
116,"WENSTRUP, Brad",OH,2,Republican,0.527,0.289
116,"BEATTY, Joyce",OH,3,Democrat,-0.436,0.015
116,"JOYCE, David",OH,14,Republican,0.252,0.315
116,"DAVIDSON, Warren",OH,8,Republican,0.654,-0.362
116,"BALDERSON, Troy",OH,12,Republican,0.46,0.194
116,"GONZALEZ, Anthony",OH,16,Republican,0.24,0.315
116,"CHABOT, Steve",OH,1,Republican,0.542,-0.137
116,"COLE, Tom",OK,4,Republican,0.323,0.412
116,"MULLIN, Markwayne",OK,2,Republican,0.533,0.252
116,"HERN, Kevin",OK,1,Republican,0.68,-0.054
116,"HORN, Kendra",OK,5,Democrat,-0.169,0.519
116,"LUCAS, Frank D.",OK,3,Republican,0.361,0.452
116,"DeFAZIO, Peter Anthony",OR,4,Democrat,-0.427,-0.002
116,"SCHRADER, Kurt",OR,5,Democrat,-0.182,0.054
116,"BONAMICI, Suzanne",OR,1,Democrat,-0.399,-0.417
116,"BLUMENAUER, Earl",OR,3,Democrat,-0.426,-0.626
116,"WALDEN, Greg",OR,2,Republican,0.333,-0.011
116,"THOMPSON, Glenn",PA,15,Republican,0.335,0.335
116,"KELLY, Mike",PA,16,Republican,0.377,0.396
116,"PERRY, Scott",PA,10,Republican,0.684,-0.485
116,"CARTWRIGHT, Matt",PA,8,Democrat,-0.344,0.042
116,"BOYLE, Brendan Francis",PA,2,Democrat,-0.382,0.153
116,"EVANS, Dwight",PA,3,Democrat,-0.469,-0.154
116,"FITZPATRICK, Brian K.",PA,1,Republican,0.14,-0.104
116,"SMUCKER, Lloyd K.",PA,11,Republican,0.453,0.136
116,"LAMB, Conor",PA,17,Democrat,-0.143,0.212
116,"SCANLON, Mary Gay",PA,5,Democrat,-0.452,-0.211
116,"WILD, Susan",PA,7,Democrat,-0.261,0.305
116,"DEAN, Madeleine",PA,4,Democrat,-0.451,-0.069
116,"HOULAHAN, Christina",PA,6,Democrat,-0.259,0.222
116,"JOYCE, John",PA,13,Republican,0.579,-0.028
116,"MEUSER, Dan",PA,9,Republican,0.492,0.197
116,"RESCHENTHALER, Guy",PA,14,Republican,0.444,0.057
116,"DOYLE, Michael F.",PA,18,Democrat,-0.331,0.099
116,"LANGEVIN, James",RI,2,Democrat,-0.375,0.114
116,"CICILLINE, David N.",RI,1,Democrat,-0.389,-0.262
116,"WILSON, Addison Graves (Joe)",SC,2,Republican,0.53,0.16
116,"DUNCAN, Jeff",SC,3,Republican,0.695,-0.095
116,"RICE, Tom",SC,7,Republican,0.558,-0.217
116,"NORMAN, Ralph",SC,5,Republican,0.849,-0.384
116,"CUNNINGHAM, Joe",SC,1,Democrat,-0.131,0.49
116,"TIMMONS, William",SC,4,Republican,0.598,0.05
116,"CLYBURN, James Enos",SC,6,Democrat,-0.467,0.245
116,"JOHNSON, Dustin",SD,1,Republican,0.465,0.141
116,"COOPER, James Hayes Shofner",TN,5,Democrat,-0.164,-0.033
116,"COHEN, Stephen",TN,9,Democrat,-0.39,-0.294
116,"ROE, David P. (Phil)",TN,1,Republican,0.486,0.024
116,"FLEISCHMANN, Chuck",TN,3,Republican,0.432,0.393
116,"DESJARLAIS, Scott",TN,4,Republican,0.578,-0.047
116,"KUSTOFF, David",TN,8,Republican,0.542,0.345
116,"BURCHETT, Timothy",TN,2,Republican,0.666,-0.432
116,"GREEN, Mark",TN,7,Republican,0.671,0.018
116,"ROSE, John",TN,6,Republican,0.665,0.122
116,"BURGESS, Michael C.",TX,26,Republican,0.565,-0.164
116,"CARTER, John R.",TX,31,Republican,0.486,0.553
116,"GOHMERT, Louie",TX,1,Republican,0.644,-0.406
116,"GREEN, Al",TX,9,Democrat,-0.447,0.262
116,"McCAUL, Michael T.",TX,10,Republican,0.411,0.172
116,"CONAWAY, K. Michael",TX,11,Republican,0.593,0.367
116,"MARCHANT, Kenny",TX,24,Republican,0.6,0.154
116,"CUELLAR, Henry",TX,28,Democrat,-0.225,0.633
116,"OLSON, Pete",TX,22,Republican,0.548,0.308
116,"FLORES, Bill",TX,17,Republican,0.572,0.293
116,"WEBER, Randy",TX,14,Republican,0.72,0.025
116,"CASTRO, Joaquin",TX,20,Democrat,-0.4,-0.125
116,"WILLIAMS, Roger",TX,25,Republican,0.594,0.057
116,"VEASEY, Marc",TX,33,Democrat,-0.407,0.356
116,"VELA, Filemon",TX,34,Democrat,-0.311,0.407
116,"RATCLIFFE, John",TX,4,Republican,0.693,0.113
116,"HURD, William Ballard",TX,23,Republican,0.287,0.228
116,"BABIN, Brian",TX,36,Republican,0.709,0.117
116,"ARRINGTON, Jodey Cook",TX,19,Republican,0.642,-0.002
116,"GONZALEZ, Vicente Jr.",TX,15,Democrat,-0.384,0.843
116,"CLOUD, Michael",TX,27,Republican,0.69,-0.365
116,"ALLRED, Colin",TX,32,Democrat,-0.422,0.723
116,"CRENSHAW, Daniel",TX,2,Republican,0.434,0.274
116,"ESCOBAR, Veronica",TX,16,Democrat,-0.473,-0.274
116,"FLETCHER, Elizabeth",TX,7,Democrat,-0.514,0.858
116,"GARCIA, Sylvia",TX,29,Democrat,-0.783,0.319
116,"GOODEN, Lance",TX,5,Republican,0.721,-0.044
116,"ROY, Charles",TX,21,Republican,0.8,-0.6
116,"TAYLOR, Nicholas",TX,3,Republican,0.581,-0.223
116,"WRIGHT, Ron",TX,6,Republican,0.711,-0.09
116,"DOGGETT, Lloyd Alton, II",TX,35,Democrat,-0.403,-0.331
116,"THORNBERRY, William McClellan (Mac)",TX,13,Republican,0.525,0.313
116,"JACKSON LEE, Sheila",TX,18,Democrat,-0.459,0.121
116,"BRADY, Kevin Patrick",TX,8,Republican,0.52,0.239
116,"GRANGER, Kay",TX,12,Republican,0.403,0.243
116,"JOHNSON, Eddie Bernice",TX,30,Democrat,-0.485,0.198
116,"BISHOP, Robert (Rob)",UT,1,Republican,0.537,0.105
